313.43,283.07,79.93,12.86
357.77,288.2,136.54,14.88
301.76,255.8,82.39,14.96
306.07,296.32,110.83,12.98
282.58,241.03,127.92,12.19
325.14,305.12,117.26,10.79
335.2,239,129.66,13.44
289.05,261.99,88.97,8.39
310.68,251.17,101.48,12.62
329.63,259.21,100.17,13.84
360.67,277.98,97.57,11.11
336.35,263.4,119.14,13.3
316.94,219.63,115.35,9.88
324.69,226.41,105.99,9.99
377.08,278.7,95.21,15.32
375.24,209.98,77.94,5.16
333.05,221.36,87.42,8.15
323.1,244.32,96.01,7.53
334.47,176.92,110.55,8.68
291.09,228.54,101.63,13.18
409.54,255.55,129.23,8.74
363.43,285,87.19,8.35
277.75,228.2,72.91,9.65
306.24,210,74.89,8.69
340.52,231.23,77.52,8.9
284.23,230.1,77.7,13.68
329.26,239.53,72.11,7.14
286.14,211.6,60.79,9.55
277.04,198.28,86.95,19.59
272.7,171.65,107.99,7.31
318.68,151.86,60.34,15.3
289.76,186.51,90.95,13.34
285.77,144.84,76.09,10.47
295.64,194.23,60.97,10.22
278.46,142.85,64.56,9.61
232.5,138.27,67.65,13.35
279.46,160.61,73.92,13.94
305.36,171.81,46.7,11.67
220.38,199.96,52.27,10.14
269.99,113.69,71.85,10.76
306.24,156.71,50.77,8.58
242.2,169.45,66.76,10.85
249.5,159.4,57.76,6.77
203.83,132.52,48.45,10.82
243.93,132.9,64.92,10.99
186.56,162.54,31.67,10.71
215.78,133.39,60.02,14.85
272.5,143.15,44.12,8.65
219.93,127.62,55.11,7.22
186.62,153.22,43.12,9.79
179.07,167.75,42.57,11.45
193.68,77.82,34.4,12.34
176.25,133.88,44.62,9.96
145.13,148.2,39.27,13.33
219.01,115.27,43.71,14.73
180.15,94.4,46.36,9.77
216.43,106.7,35.39,13.5
199.83,118.97,31.44,8.21
182.51,102.86,36.88,15.98
165.28,111.97,33.59,12.07
216.37,129.2,46.64,9
236.26,130.44,37.75,12.33
188.24,112.66,35.72,14.22
177.83,100.8,26.54,9.06
196.85,107.82,35.29,14.77
145.71,92.02,40.47,10.58
153.42,108.99,45.1,8.68
166.13,109.88,37.25,9.47
164.57,81.54,25.92,9.85
178.02,76.13,29.65,11.99
134.96,72.91,36.08,12.83
149.12,71.87,37.78,6.22
136.57,70.53,32.9,9.62
175.53,96.83,37.04,8.33
147.85,99.15,23.56,9.87
172.51,81.52,29.24,9.35
125.07,81.22,22.96,6.92
156.05,76.99,35.99,15.03
132.89,96.09,43.26,8.11
139.44,79.58,38.13,7.36
